ciudad;ingpc;empleo;desempleo
10150;122.75;;
10150;122.75;;
10150;122.75;;
10150;757;1;
10150;432.75;1;
10150;432.75;;
10150;432.75;1;
10150;432.75;1;
10150;599.6;;
10150;599.6;;
10150;599.6;1;
10150;599.6;1;
10150;599.6;1;
10150;577.3333333;1;
10150;577.3333333;1;
10150;577.3333333;1;
10150;341.8;1;
10150;341.8;1;
10150;341.8;;
10150;341.8;;
10150;341.8;;
10150;450;1;
10150;450;;
10150;450;;
10150;172.5;;
10150;172.5;1;
10150;172.5;1;
10150;172.5;;
10150;714;1;
10150;290;1;
10150;290;;
10150;300;;
10150;300;;
10150;310;1;
10150;310;1;
10150;310;;
10150;214.5;;
10150;214.5;1;
10150;214.5;;
10150;214.5;;
10150;619;;
10150;619;1;
10150;619;1;
10150;619;;
10150;619;1;
10150;400;;
10150;163;1;
10150;163;;
10150;163;1;
10150;163;;1
10150;163;;
10150;302.3333333;1;
10150;302.3333333;;
10150;302.3333333;;1
10150;1020;;
10150;700;;
10150;700;;
10150;150;1;
10150;972;1;
10150;526.6666667;1;
10150;526.6666667;1;
10150;526.6666667;1;
10150;526;1;
10150;526;1;
10150;475;;
10150;475;;
10150;268.3333333;1;
10150;268.3333333;1;
10150;268.3333333;;
10150;330;1;
10150;2266.666667;;
10150;2266.666667;1;
10150;2266.666667;;
10150;1235.333333;1;
10150;1235.333333;1;
10150;1235.333333;1;
10150;1270;;
10150;1270;;
10150;1574.5;1;
10150;1574.5;1;
10150;1216.666667;;
10150;1216.666667;;
10150;1216.666667;1;
10150;471;1;
10150;471;;
10150;471;1;
10150;166.6666667;1;
10150;166.6666667;;1
10150;166.6666667;;
10150;310.4285714;1;
10150;310.4285714;1;
10150;310.4285714;;
10150;310.4285714;1;
10150;310.4285714;1;
10150;310.4285714;;
10150;310.4285714;;
10150;1517.5;;
10150;1517.5;1;
10150;169.2;1;
10150;169.2;1;
10150;169.2;;
10150;169.2;;
10150;169.2;;
10150;373.3333333;1;
10150;373.3333333;1;
10150;373.3333333;;
10150;275.75;1;
10150;275.75;1;
10150;275.75;;
10150;275.75;1;
10150;193;1;
10150;193;1;
10150;193;;
10150;193;;
10150;401.75;;
10150;401.75;1;
10150;401.75;;
10150;401.75;1;
10150;273.3333333;1;
10150;273.3333333;;
10150;273.3333333;1;
10150;1012.666667;;
10150;1012.666667;1;
10150;1012.666667;;
10150;436;;
10150;436;;
10150;436;1;
10150;598.5;1;
10150;598.5;1;
10150;598.5;1;
10150;598.5;;
10150;400;1;
10150;400;1;
10150;400;;
10150;400;;
10150;400;;
10150;516.6666667;;
10150;516.6666667;;
10150;516.6666667;1;
10150;615;1;
10150;615;1;
10150;615;;
10150;615;;
10150;443.6;1;
10150;443.6;;
10150;443.6;1;
10150;443.6;1;
10150;443.6;;
10150;250;;
10150;250;;
10150;290;1;
10150;290;;
10150;320;1;
10150;500;;
10150;500;;
10150;442.5;;
10150;442.5;;
10150;357.5;;
10150;357.5;1;
10150;357.5;1;
10150;357.5;1;
10150;436.6666667;1;
10150;436.6666667;;
10150;436.6666667;;
10150;350;;
10150;350;;
10150;1100;;
10150;1100;;
10150;763.3333333;;
10150;763.3333333;;
10150;763.3333333;1;
10150;541.6666667;1;
10150;541.6666667;;
10150;541.6666667;;
10150;15;1;
10150;15;;
10150;384.5;1;
10150;384.5;1;
10150;76;;
10150;76;1;
10150;76;;
10150;73.33333333;1;
10150;73.33333333;1;
10150;73.33333333;;
10150;431.75;1;
10150;431.75;1;
10150;431.75;;
10150;431.75;;
10150;186;1;
10150;186;;
10150;186;;
10150;308.25;1;
10150;308.25;1;
10150;308.25;;
10150;308.25;;
10150;352.6666667;1;
10150;352.6666667;1;
10150;352.6666667;;
10150;300;1;
10150;300;1;
10150;417.8571429;1;
10150;417.8571429;1;
10150;417.8571429;;
10150;417.8571429;1;
10150;417.8571429;;
10150;417.8571429;;
10150;417.8571429;;
10150;482.5;1;
10150;482.5;;
10150;482.5;;
10150;482.5;;
10150;680;1;
10150;256.6666667;;
10150;256.6666667;;
10150;256.6666667;;
10150;540;1;
10150;397.5;1;
10150;397.5;1;
10150;397.5;;
10150;397.5;;
10150;355;1;
10150;355;1;
10150;355;;1
10150;355;;
10150;370;;
10150;370;1;
10150;112;1;
10150;112;;
10150;112;;
10150;112;;
10150;112;;
10150;256.375;;
10150;256.375;1;
10150;256.375;1;
10150;256.375;1;
10150;256.375;;
10150;256.375;1;
10150;256.375;;
10150;256.375;;
10150;160;1;
10150;160;;
10150;160;;
10150;121.8;1;
10150;121.8;;
10150;121.8;;
10150;121.8;;
10150;121.8;;
10150;358.5;;
10150;358.5;;
10150;760;1;
10150;760;;
10150;760;;
10150;276;1;
10150;276;;
10150;276;;
10150;133.3333333;;
10150;133.3333333;;1
10150;133.3333333;;
10150;187.5;;
10150;187.5;;1
10150;187.5;1;
10150;187.5;;
10150;323.5;;
10150;323.5;;
10150;654.3333333;1;
10150;654.3333333;;
10150;654.3333333;;
10150;695;1;
10150;695;1;
10150;695;;
10150;195;1;
10150;195;1;
10150;195;;1
10150;195;;
10150;650;;
10150;650;1;
10150;680;1;
10150;520;1;
10150;201.6666667;1;
10150;201.6666667;;
10150;201.6666667;;
10150;650;1;
10150;780;1;
10150;780;1;
10150;780;;1
10150;1531.5;1;
10150;1531.5;1;
10150;153.3333333;1;
10150;153.3333333;;
10150;153.3333333;;
10150;456.6666667;1;
10150;456.6666667;1;
10150;456.6666667;;
10150;511.6666667;;
10150;511.6666667;1;
10150;511.6666667;1;
10150;650;1;
10150;262;1;
10150;262;;
10150;262;;
10150;262;;
10150;262;;
10150;1120;;
10150;579;1;
10150;579;1;
10150;579;1;
10150;579;;
10150;579;;
10150;1340;1;
10150;1340;;
10150;460;1;
10150;460;1;
10150;460;;
10150;460;;
10150;483.3333333;;
10150;483.3333333;1;
10150;483.3333333;1;
10150;171.3333333;1;
10150;171.3333333;;
10150;171.3333333;;
10150;171.3333333;;
10150;171.3333333;;
10150;171.3333333;;
10150;220;1;
10150;220;;
10150;220;;
10150;220;;
10150;503.75;;
10150;503.75;;
10150;503.75;1;
10150;503.75;;
10150;120;1;
10150;120;1;
10150;300;;
10150;666;1;
10150;666;1;
10150;666;1;
10150;666;1;
10150;320;1;
10150;320;;1
10150;106.6666667;1;
10150;106.6666667;;
10150;106.6666667;;
10150;446.6666667;1;
10150;446.6666667;1;
10150;446.6666667;;
10150;340;;
10150;340;;
10150;873;1;
10150;873;;
10150;873;1;
10150;231.5;1;
10150;231.5;;
10150;231.5;1;
10150;231.5;;
10150;187.3333333;1;
10150;187.3333333;;
10150;187.3333333;;
10150;127.5;;1
10150;127.5;;
10150;502.5;1;
10150;502.5;1;
10150;157.25;;1
10150;157.25;1;
10150;157.25;;
10150;157.25;;
10150;239.3333333;1;
10150;239.3333333;1;
10150;239.3333333;;
10150;261.75;1;
10150;261.75;1;
10150;261.75;;
10150;261.75;;
10150;300;1;
10150;470;1;
10150;470;1;
10150;470;1;
10150;470;;
10150;303.75;1;
10150;303.75;;
10150;303.75;;
10150;303.75;;
10150;198.75;;
10150;198.75;1;
10150;198.75;1;
10150;198.75;;
10150;656.6666667;1;
10150;656.6666667;1;
10150;656.6666667;;
10150;279.4;;
10150;279.4;1;
10150;279.4;1;
10150;279.4;1;
10150;279.4;;
10150;130;1;
10150;130;1;
10150;130;;
10150;130;;
10150;130;;
10150;920;1;
10150;280;1;
10150;280;1;
10150;450;;
10150;450;1;
10150;475;1;
10150;475;1;
10150;475;;
10150;475;1;
10150;551.6666667;;
10150;551.6666667;;
10150;551.6666667;1;
10150;714;1;
10150;714;1;
10150;714;;
10150;714;;
10150;714;;
10150;215;;
10150;215;1;
10150;215;;
10150;215;;
10150;144.3333333;1;
10150;144.3333333;;
10150;144.3333333;;
10150;350;;
10150;350;;
10150;210;1;
10150;210;1;
10150;210;;
10150;3500;;
10150;3500;;
10150;1125;;
10150;416;1;
10150;416;1;
10150;416;;
10150;471.25;1;
10150;471.25;1;
10150;471.25;;
10150;471.25;;
10150;475;;
10150;475;1;
10150;830;;
10150;592.5;1;
10150;592.5;;
10150;592.5;1;
10150;592.5;1;
10150;750;;
10150;750;1;
10150;750;;1
10150;500;;
10150;690;1;
10150;690;;
10150;359.8;1;
10150;359.8;1;
10150;359.8;;
10150;359.8;;
10150;359.8;;
10150;341;1;
10150;341;1;
10150;341;1;
10150;341;1;
10150;341;1;
10150;341;;
10150;341;;
10150;923.2;1;
10150;923.2;1;
10150;923.2;1;
10150;923.2;1;
10150;923.2;1;
10150;193.1666667;1;
10150;193.1666667;;
10150;193.1666667;;
10150;193.1666667;;
10150;193.1666667;;
10150;193.1666667;;
10150;532.75;1;
10150;532.75;1;
10150;532.75;;
10150;532.75;;
10150;621;1;
10150;621;1;
10150;646.5;;
10150;646.5;;
10150;646.5;1;
10150;646.5;;
10150;660;1;
10150;515;1;
10150;195.8;1;
10150;195.8;;
10150;195.8;;
10150;195.8;;
10150;195.8;;
10150;252;1;
10150;252;;
10150;252;;
10150;198.6;1;
10150;198.6;;
10150;198.6;;
10150;198.6;;
10150;198.6;;
10150;450;1;
10150;450;1;
10150;450;1;
10158;277.5;1;
10158;277.5;1;
10158;336.25;1;
10158;336.25;1;
10158;336.25;1;
10158;336.25;;
10158;272.3333333;1;
10158;272.3333333;1;
10158;272.3333333;1;
10158;420;1;
10158;420;1;
10158;420;1;
10158;420;;
10158;154.4;;1
10158;154.4;1;
10158;154.4;;
10158;154.4;;
10158;154.4;;
10158;950;;
10158;950;;
10158;2789;;
10158;2789;1;
10158;2789;1;
10160;106.6666667;1;
10160;106.6666667;1;
10160;106.6666667;1;
10160;164.3333333;1;
10160;164.3333333;;
10160;164.3333333;;
10160;46.25;1;
10160;46.25;1;
10160;46.25;1;
10160;46.25;;
10160;77.14285714;1;
10160;77.14285714;1;
10160;77.14285714;;
10160;77.14285714;;
10160;77.14285714;;
10160;77.14285714;;
10160;77.14285714;1;
10160;127;1;
10160;127;;
10160;127;;
10160;127;;
10160;127;;
10160;55.6;1;
10160;55.6;;
10160;55.6;;
10160;55.6;;
10160;55.6;;
10160;200.5;1;
10160;200.5;1;
10160;200.5;;
10160;200.5;;
10161;173.5714286;;
10161;173.5714286;1;
10161;173.5714286;1;
10161;173.5714286;;
10161;173.5714286;;
10161;173.5714286;;
10161;173.5714286;;
10161;118.3333333;;
10161;118.3333333;1;
10161;118.3333333;1;
10161;118.3333333;;
10161;118.3333333;;
10161;118.3333333;;
10161;177;1;
10161;177;;
10161;177;;
10161;134.1666667;1;
10161;134.1666667;1;
10161;134.1666667;;
10161;134.1666667;;
10161;134.1666667;;
10161;134.1666667;;
10161;282.5;1;
10161;282.5;1;
10161;183.75;1;
10161;183.75;1;
10161;183.75;;
10161;183.75;;
10161;99.5;1;
10161;99.5;1;
10162;360.6;1;
10162;360.6;1;
10162;360.6;1;
10162;360.6;1;
10162;360.6;;
10162;125.7142857;1;
10162;125.7142857;;
10162;125.7142857;1;
10162;125.7142857;;
10162;125.7142857;;
10162;125.7142857;;
10162;125.7142857;;
10162;458;;
10162;458;1;
10162;458;1;
10162;458;;
10162;458;;
10162;965;1;
10162;965;1;
10162;275.6666667;1;
10162;275.6666667;1;
10162;275.6666667;1;
10162;275.6666667;1;
10162;275.6666667;;
10162;275.6666667;;
10162;823.8;1;
10162;823.8;1;
10162;823.8;1;
10162;823.8;1;
10162;823.8;1;
10162;325;;
10162;325;;
10162;373.75;1;
10162;373.75;;
10162;373.75;1;
10162;373.75;;
10162;212.5;1;
10162;212.5;1;
10162;212.5;;
10162;212.5;1;
10162;205.6;1;
10162;205.6;1;
10162;205.6;;
10162;205.6;;
10162;205.6;;
10162;299.8333333;;
10162;299.8333333;1;
10162;299.8333333;1;
10162;299.8333333;1;
10162;299.8333333;;
10162;299.8333333;;
10162;650;;
10162;330;1;
10162;164;1;
10162;164;;
10162;164;;
10162;164;1;
10170;202.7272727;1;
10170;202.7272727;1;
10170;202.7272727;;
10170;202.7272727;;
10170;202.7272727;;
10170;202.7272727;1;
10170;202.7272727;1;
10170;202.7272727;;
10170;202.7272727;;
10170;202.7272727;;
10170;202.7272727;;
10170;150;1;
10170;150;;
10170;150;;
10170;320;;
10170;213.3333333;1;
10170;213.3333333;1;
10170;213.3333333;1;
10170;213.3333333;;
10170;213.3333333;;
10170;213.3333333;;
10170;252;1;
10170;252;1;
10170;252;1;
10170;252;;
10170;252;1;
10170;188.125;1;
10170;188.125;1;
10170;188.125;;
10170;188.125;1;
10170;188.125;1;
10170;188.125;;
10170;188.125;;
10170;188.125;;
10170;300;1;
10170;1342.5;1;
10170;1342.5;1;
10170;1342.5;1;
10170;1342.5;;
10170;425;;
10170;425;;
10170;300;1;
10170;250;;1
10170;250;;
10170;573.5;1;
10170;573.5;1;
10170;711.6666667;1;
10170;711.6666667;1;
10170;711.6666667;;
10170;217.6;1;
10170;217.6;;
10170;217.6;;
10170;217.6;1;
10170;217.6;;
10170;174;1;
10170;174;1;
10170;174;;
10170;174;;
10170;174;1;
10170;460;1;
10170;273.5;1;
10170;273.5;1;
10170;273.5;;
10170;273.5;;
10170;545;1;
10170;545;;
10170;225;1;
10170;225;1;
10170;225;1;
10170;225;;
10170;235;1;
10170;235;;
10170;252;1;
10170;252;1;
10170;252;;
10170;252;;
10170;328.6666667;1;
10170;328.6666667;1;
10170;328.6666667;;
10170;130;1;
10170;130;;
10170;130;;
10170;218.1666667;1;
10170;218.1666667;1;
10170;218.1666667;1;
10170;218.1666667;;
10170;218.1666667;1;
10170;218.1666667;;
10170;375.8;1;
10170;375.8;;
10170;375.8;1;
10170;375.8;;
10170;375.8;;
10170;313.4;;
10170;313.4;1;
10170;313.4;;
10170;313.4;1;
10170;313.4;;
10170;341.3333333;1;
10170;341.3333333;1;
10170;341.3333333;;
10170;240;;
10170;240;1;
10350;227.75;1;
10350;227.75;1;
10350;227.75;;
10350;227.75;;
10350;153.3333333;1;
10350;153.3333333;;
10350;153.3333333;1;
10350;50;;
10350;50;;
10350;252.6666667;1;
10350;252.6666667;1;
10350;252.6666667;;
10350;252.6666667;;
10350;252.6666667;;
10350;252.6666667;;
10350;513.3333333;1;
10350;513.3333333;1;
10350;513.3333333;1;
10350;296;1;
10350;296;1;
10350;296;;
10350;296;;
10350;350;1;
10350;350;;
10350;350;1;
10350;350;;
10350;430;1;
10350;430;1;
10350;600;;
10350;530;1;
10350;530;1;
10350;530;1;
10350;169.25;1;
10350;169.25;;
10350;169.25;;
10350;169.25;;
10350;185;;
10350;185;1;
10350;265;1;
10350;265;1;
10350;190.5;1;
10350;190.5;1;
10350;190.5;1;
10350;190.5;;
10350;190.5;;
10350;190.5;;
10350;363.3333333;1;
10350;363.3333333;1;
10350;363.3333333;1;
10350;96;;
10350;96;1;
10350;96;;
10350;96;;
10350;96;;
10350;96;1;
10350;96;1;
10350;96;1;
10350;96;;
10350;96;;
10350;190.2857143;1;
10350;190.2857143;1;
10350;190.2857143;1;
10350;190.2857143;1;
10350;190.2857143;1;
10350;190.2857143;;
10350;190.2857143;;
10350;228;1;
10350;228;1;
10350;228;;
10350;228;;
10350;228;;
10350;162.5;1;
10350;162.5;;
10350;395;1;
10350;395;1;
10350;395;;
10350;263.75;1;
10350;263.75;;
10350;263.75;;
10350;263.75;;
10350;379.3333333;1;
10350;379.3333333;1;
10350;379.3333333;;
10350;91.5;1;
10350;91.5;;
10350;91.5;;
10350;91.5;;
10350;155.3333333;1;
10350;155.3333333;;
10350;155.3333333;;
10354;126.7142857;1;
10354;126.7142857;1;
10354;126.7142857;;
10354;126.7142857;;
10354;126.7142857;;
10354;126.7142857;;
10354;126.7142857;;
10354;220;;
10354;292.5;1;
10354;292.5;1;
10354;70;1;
10354;70;1;
10354;70;;
10354;347.5;1;
10354;347.5;;
10354;46.66666667;1;
10354;46.66666667;1;
10354;46.66666667;1;
10354;126.25;1;
10354;126.25;;
10354;126.25;;
10354;126.25;;
10357;127.5;1;
10357;127.5;1;
10357;180;1;
10357;180;1;
10357;194.6666667;1;
10357;194.6666667;1;
10357;194.6666667;;
10357;50;;
10357;90;1;
10357;170.8333333;1;
10357;170.8333333;;
10357;170.8333333;1;
10357;170.8333333;1;
10357;170.8333333;1;
10357;170.8333333;;
10357;70;1;
10357;70;1;
10550;407.75;1;
10550;407.75;1;
10550;407.75;;
10550;407.75;1;
10550;450;1;
10550;450;;
10550;1760;1;
10550;1760;1;
10550;1760;;
10550;225;1;
10550;56.66666667;1;
10550;56.66666667;;
10550;56.66666667;;
10550;212.5;1;
10550;212.5;1;
10550;212.5;;
10550;212.5;;
10550;800;1;
10550;800;1;
10550;800;1;
10550;250;;
10550;250;;
10550;170;1;
10550;170;;
10550;170;1;
10550;170;;1
10550;339;1;
10550;339;;
10550;339;1;
10550;150;;
10550;150;;
10550;150;;
10550;150;;
10550;230;1;
10550;230;;
10550;230;1;
10550;119.6666667;1;
10550;119.6666667;;
10550;119.6666667;;
10550;119.6666667;;
10550;119.6666667;;
10550;119.6666667;;
10550;262.3333333;1;
10550;262.3333333;;
10550;262.3333333;;
10552;171.8;1;
10552;171.8;1;
10552;171.8;1;
10552;171.8;;
10552;171.8;;
10552;192.5;1;
10552;192.5;1;
10552;30;1;
10552;210.1428571;1;
10552;210.1428571;1;
10552;210.1428571;1;
10552;210.1428571;;
10552;210.1428571;;
10552;210.1428571;;
10552;210.1428571;1;
10552;115.25;1;
10552;115.25;1;
10552;115.25;1;
10552;115.25;1;
10552;149.375;1;
10552;149.375;1;
10552;149.375;;
10552;149.375;;
10552;149.375;1;
10552;149.375;;
10552;149.375;1;
10552;149.375;;
10552;34;1;
10552;34;1;
10956;167.5;1;
10956;167.5;1;
10956;167.5;1;
10956;167.5;;
10956;240;1;
10956;240;1;
10956;240;1;
10956;420;1;
10956;93.75;1;
10956;93.75;;
10956;93.75;1;
10956;93.75;;
10956;157.4285714;1;
10956;157.4285714;1;
10956;157.4285714;1;
10956;157.4285714;1;
10956;157.4285714;1;
10956;157.4285714;;
10956;157.4285714;;
10956;190;1;
10956;190;;
10956;227;1;
10956;227;1;
10956;227;1;
11350;153.5;1;
11350;153.5;;
11350;153.5;;
11350;153.5;;
11350;246.6666667;1;
11350;246.6666667;;
11350;246.6666667;;
11350;201.1428571;1;
11350;201.1428571;1;
11350;201.1428571;1;
11350;201.1428571;1;
11350;201.1428571;;
11350;201.1428571;;1
11350;201.1428571;;
11350;227;;
11350;200;;
11350;464.5;1;
11350;464.5;1;
11350;350;1;
11450;200;;
11450;226;1;
11450;226;1;
11450;226;1;
11450;226;;
11450;226;;
11450;312.5;1;
11450;312.5;1;
11450;172.5;1;
11450;172.5;1;
11450;172.5;1;
11450;172.5;;
11450;172.5;;
11450;172.5;;
11450;257;1;
11450;257;;
11450;257;1;
11450;257;;
11450;257;;
11450;335;1;
11450;335;1;
11450;335;;
11450;165;1;
11450;165;;
11450;165;;
11550;486.6666667;1;
11550;486.6666667;;
11550;486.6666667;;
11550;570;1;
11550;220.6666667;1;
11550;220.6666667;1;
11550;220.6666667;;
11550;5.5;;1
11550;5.5;;
11550;250;1;
11550;250;1;
11550;465;1;
11550;465;1;
11550;465;;
11550;465;;
11550;56.66666667;1;
11550;56.66666667;;
11550;56.66666667;;
11550;56.66666667;;
11550;56.66666667;;
11550;56.66666667;;
11550;200;1;
11550;200;;
11550;200;;
11550;330;1;
11550;330;;
11550;85;1;
11550;85;;
11550;95;1;
11550;95;;
11550;215;1;
11550;136;1;
11550;136;1;
11550;136;;
11550;136;;
11550;136;1;
11550;193.3333333;1;
11550;193.3333333;;
11550;193.3333333;;
11551;52.66666667;1;
11551;52.66666667;1;
11551;52.66666667;;
11551;96.75;1;
11551;96.75;1;
11551;96.75;1;
11551;96.75;1;
11551;255;1;
11551;64.6;1;
11551;64.6;;
11551;64.6;1;
11551;64.6;;
11551;64.6;1;
11551;290;1;
11551;316;1;
11551;174;1;
11551;174;1;
20150;420;;
20150;600;;
20150;508.5;1;
20150;508.5;1;
20150;150;1;
20150;150;1;
20150;1540;1;
20150;400;;
20150;413;1;
20150;413;;
20150;225.2;1;
20150;225.2;1;
20150;225.2;;
20150;225.2;;
20150;225.2;;
20150;775;;
20150;775;;
20150;361;1;
20150;361;;
20150;361;;
20150;245.25;1;
20150;245.25;;
20150;245.25;;
20150;245.25;;
20150;833.3333333;1;
20150;833.3333333;1;
20150;833.3333333;1;
20150;381.75;1;
20150;381.75;1;
20150;381.75;;
20150;381.75;;
20150;128;;1
20150;128;;
20150;152.2;1;
20150;152.2;;
20150;152.2;;
20150;152.2;;1
20150;152.2;;
20150;276.8;;
20150;276.8;;
20150;276.8;1;
20150;276.8;;
20150;276.8;;
20150;101.25;1;
20150;101.25;;
20150;101.25;;
20150;101.25;;
20150;100;;
20150;100;;
20150;660;;
20150;660;1;
20150;240;;
20150;175;;
20150;175;1;
20150;175;;
20150;175;;
20150;128.25;1;
20150;128.25;;
20150;128.25;;
20150;128.25;;
20150;295;1;
20150;295;1;
20150;295;;1
20150;295;;
20150;237.6666667;1;
20150;237.6666667;;
20150;237.6666667;1;
20150;194.6666667;1;
20150;194.6666667;1;
20150;194.6666667;;
20150;107.5;1;
20150;107.5;;
20150;107.5;;
20150;107.5;1;
20150;460;;
20150;460;;
20150;41.5;1;
20150;41.5;1;
20150;41.5;1;
20150;41.5;;
20150;412.5;1;
20150;412.5;1;
20150;53;;
20150;53;;
20150;53;;
20150;53;1;
20150;53;;
20150;345;;
20150;345;1;
20150;100.8;1;
20150;100.8;;
20150;100.8;;
20150;100.8;;
20150;100.8;;
20150;218.3333333;1;
20150;218.3333333;1;
20150;218.3333333;1;
20150;94.75;1;
20150;94.75;1;
20150;94.75;;
20150;94.75;;
20150;72.75;;
20150;72.75;1;
20150;72.75;;
20150;72.75;;
20150;207.5;1;
20150;207.5;1;
20150;93.33333333;1;
20150;93.33333333;1;
20150;93.33333333;1;
20150;265;1;
20150;175;1;
20150;175;;
20150;324;1;
20150;324;;
20150;324;1;
20150;324;1;
20150;100;;
20150;100;;
20150;101.6666667;;
20150;101.6666667;;
20150;101.6666667;1;
20150;85;1;
20150;85;;
20150;85;;
20150;85;;
20150;105;1;
20150;105;1;
20150;142.5;1;
20150;142.5;1;
20150;145;1;
20150;145;1;
20150;145;1;
20150;145;;
20150;145;1;
20150;145;;
20150;145;;
20150;145;;
20150;175.25;1;
20150;175.25;;
20150;175.25;;
20150;175.25;1;
20150;106.6666667;;
20150;106.6666667;1;
20150;106.6666667;;
20159;133;1;
20159;133;1;
20159;133;;
20159;60;;
20159;60;1;
20159;60;1;
20159;60;;
20159;60;;
20159;65;1;
20159;65;1;
20159;650;1;
20159;650;1;
20159;84.8;1;
20159;84.8;1;
20159;84.8;;
20159;84.8;;
20159;84.8;;
